12 136 2176
10494 5742 11466 103320 5496
hub : 417311, -1677, -10747, 49.83, 216000, 3
economy : 3853609902, 62, 2, [842825, 838640]
economy : 3238820491, 187, 1, [374270, 960061]
economy : 4173012985, 144, 0, [374270, 838640]
business : 9477698978, 126, 2, [863529, 374270]
economy : 7088021666, 66, 0, [761672, 381962]
economy : 6601740319, 55, 3, [418344, 863529]
business : 4767650189, 171, 0, [772123, 761672]
economy : 6097901417, 70, 2, [842825, 534387]
economy : 7816625280, 41, 1, [381962, 417311]
economy : 1522414590, 107, 0, [417311, 418344]
economy : 3836708177, 150, 1, [842825, 761672]
economy : 8962076943, 126, 2, [418344, 186761]
economy : 1939751752, 123, 1, [761672, 938227]
business : 2077489261, 191, 2, [761672, 186761]
business : 5543547131, 69, 7, [842825, 417311]
economy : 4366994148, 160, 3, [761672, 863529]
economy : 2753040828, 42, 1, [838640, 418344]
economy : 8942943262, 46, 2, [534387, 417311]
economy : 1303464607, 87, 2, [381962, 838640]
economy : 6133153231, 68, 2, [863529, 842825]
economy : 9236454908, 141, 1, [772123, 842825]
economy : 4232509016, 193, 1, [761672, 417311]
economy : 6992924824, 170, 2, [534387, 838640]
economy : 1712037546, 128, 3, [534387, 374270]
economy : 8763098410, 51, 3, [863529, 960061]
economy : 2441934572, 115, 0, [761672, 418344]
economy : 4112573447, 44, 2, [534387, 772123]
economy : 5530203810, 80, 0, [761672, 938227]
economy : 1943773387, 76, 7, [938227, 534387]
economy : 1672257828, 125, 8, [842825, 761672]
business : 7886991584, 55, 1, [418344, 381962]
business : 3044475290, 158, 2, [534387, 838640]
economy : 7385691504, 49, 2, [938227, 418344]
economy : 3538381191, 65, 1, [374270, 534387]
first : 4698590140, 54, 2, [534387, 374270]
economy : 5399770675, 178, 1, [761672, 863529]
economy : 4644858653, 91, 6, [374270, 418344]
economy : 1158027936, 56, 1, [186761, 534387]
economy : 2520614526, 86, 2, [374270, 761672]
economy : 6562744810, 127, 1, [186761, 938227]
economy : 5237829405, 93, 2, [186761, 938227]
economy : 4961477891, 170, 1, [960061, 863529]
business : 1193155636, 113, 1, [772123, 186761]
economy : 2456939118, 182, 0, [842825, 938227]
economy : 8827764546, 107, 0, [186761, 772123]
economy : 7726097817, 191, 0, [838640, 842825]
economy : 2053070725, 199, 4, [960061, 938227]
economy : 5467187480, 196, 3, [381962, 417311]
economy : 1556480575, 126, 0, [842825, 863529]
economy : 9425759759, 65, 8, [417311, 381962]
economy : 8251110933, 141, 1, [938227, 838640]
economy : 1790656576, 115, 2, [374270, 960061]
economy : 2648431412, 97, 4, [534387, 842825]
business : 2811171810, 165, 2, [761672, 534387]
economy : 2470046751, 99, 1, [417311, 374270]
economy : 8025810517, 46, 1, [534387, 842825]
business : 7526114958, 74, 2, [863529, 374270]
economy : 2695285635, 159, 0, [761672, 863529]
economy : 4967027005, 176, 2, [374270, 960061]
economy : 7187705606, 173, 4, [374270, 186761]
economy : 3993102942, 79, 1, [761672, 381962]
business : 4701970426, 79, 0, [381962, 374270]
economy : 7052970354, 132, 2, [761672, 534387]
economy : 3868254039, 89, 0, [761672, 381962]
business : 6280137393, 160, 1, [418344, 761672]
economy : 5242699731, 87, 1, [381962, 772123]
economy : 2557813966, 109, 4, [534387, 418344]
first : 4566171062, 155, 2, [842825, 417311]
economy : 2581301979, 79, 2, [534387, 186761]
economy : 8821762323, 58, 2, [534387, 186761]
economy : 8967327103, 196, 1, [938227, 863529]
business : 4532939651, 129, 3, [842825, 534387]
business : 5984161461, 159, 0, [838640, 534387]
economy : 4363392648, 56, 4, [761672, 772123]
economy : 5858873696, 113, 4, [960061, 761672]
economy : 9589989819, 188, 5, [381962, 417311]
economy : 3988198886, 175, 1, [761672, 842825]
economy : 3611960529, 123, 3, [772123, 842825]
business : 1069798582, 166, 0, [374270, 938227]
economy : 4615057923, 173, 2, [772123, 863529]
economy : 9188142593, 196, 2, [938227, 534387]
economy : 8410431209, 43, 5, [938227, 417311]
economy : 8412425774, 179, 2, [772123, 186761]
business : 1537294627, 127, 4, [960061, 418344]
economy : 7083737691, 81, 2, [838640, 534387]
economy : 6011760237, 74, 2, [960061, 534387]
business : 5412769023, 111, 5, [374270, 960061]
economy : 1480791090, 53, 6, [960061, 863529]
economy : 6670894529, 74, 3, [761672, 772123]
economy : 9169486439, 133, 2, [381962, 534387]
economy : 8490464111, 42, 1, [186761, 761672]
business : 6184732960, 125, 1, [838640, 960061]
economy : 4782361603, 123, 2, [761672, 960061]
economy : 1131037750, 91, 4, [842825, 960061]
economy : 4575266545, 118, 2, [863529, 534387]
economy : 6470668132, 42, 1, [418344, 381962]
economy : 2284000172, 91, 5, [960061, 374270]
economy : 2544340031, 62, 3, [938227, 186761]
economy : 9747582591, 137, 2, [374270, 418344]
economy : 1912065675, 121, 1, [772123, 863529]
economy : 2493411901, 146, 8, [374270, 417311]
business : 1881745796, 96, 1, [938227, 417311]
economy : 8648555952, 192, 2, [374270, 938227]
economy : 5478607993, 173, 1, [960061, 417311]
economy : 5502095438, 167, 1, [960061, 418344]
business : 1523956789, 135, 1, [842825, 863529]
business : 5149478287, 41, 9, [534387, 417311]
economy : 3684043638, 114, 3, [534387, 761672]
business : 6644440832, 154, 1, [374270, 838640]
economy : 5423512548, 138, 2, [838640, 938227]
business : 7351357990, 185, 1, [863529, 960061]
economy : 4172001781, 147, 1, [842825, 381962]
economy : 5364603743, 80, 1, [374270, 838640]
economy : 6456333883, 61, 2, [960061, 863529]
economy : 6249904403, 79, 0, [838640, 381962]
economy : 1836023019, 68, 1, [381962, 374270]
economy : 6225296894, 113, 1, [960061, 842825]
economy : 1870966470, 112, 0, [761672, 381962]
business : 4793526974, 113, 1, [960061, 534387]
economy : 4369291544, 63, 8, [938227, 534387]
economy : 2484200726, 83, 2, [381962, 186761]
economy : 2214097963, 42, 2, [186761, 381962]
economy : 3594230939, 164, 0, [418344, 863529]
business : 6463829563, 132, 1, [938227, 772123]
economy : 8897686142, 197, 7, [417311, 863529]
economy : 7268247163, 133, 1, [838640, 381962]
economy : 4084468360, 190, 0, [838640, 863529]
economy : 7229698399, 137, 2, [842825, 938227]
economy : 2344411982, 60, 5, [960061, 186761]
economy : 2007507882, 87, 2, [863529, 938227]
business : 1631730832, 182, 6, [186761, 938227]
economy : 6865220809, 179, 7, [842825, 534387]
economy : 7919033856, 105, 2, [186761, 863529]
economy : 4902354215, 168, 1, [772123, 381962]
economy : 3119014926, 115, 1, [761672, 418344]
economy : 9385516642, 83, 2, [838640, 960061]
economy : 2532472309, 149, 1, [842825, 418344]
business : 8779421028, 153, 6, [374270, 842825]
economy : 3181603875, 188, 2, [863529, 838640]
business : 9989086449, 165, 2, [838640, 842825]
economy : 1062375112, 149, 1, [418344, 772123]
economy : 2981024574, 61, 1, [381962, 417311]
economy : 3973072674, 75, 2, [418344, 863529]
economy : 6898434323, 147, 1, [417311, 418344]
economy : 3548017937, 191, 1, [938227, 186761]
economy : 9243007122, 124, 0, [761672, 534387]
business : 1312056350, 87, 2, [374270, 761672]
economy : 3435280143, 48, 4, [417311, 772123]
economy : 5491059104, 104, 1, [863529, 938227]
economy : 2142300919, 75, 1, [838640, 938227]
business : 7679159960, 184, 1, [374270, 534387]
economy : 3289468323, 173, 0, [418344, 381962]
economy : 2885991925, 179, 0, [374270, 772123]
business : 7227456596, 63, 3, [838640, 381962]
business : 4305400146, 43, 6, [938227, 772123]
economy : 3313398359, 89, 0, [960061, 838640]
business : 9052325850, 94, 7, [761672, 417311]
economy : 7902291896, 198, 3, [418344, 938227]
economy : 3869981511, 84, 10, [761672, 374270]
economy : 2030790093, 115, 1, [417311, 761672]
economy : 5109049415, 129, 1, [960061, 838640]
business : 8209629462, 129, 2, [960061, 772123]
business : 9300359471, 134, 1, [381962, 838640]
business : 3812187618, 91, 1, [374270, 186761]
business : 5628265392, 123, 8, [842825, 417311]
business : 7481392410, 192, 3, [534387, 761672]
economy : 5210485366, 179, 1, [374270, 534387]
economy : 8625959308, 81, 0, [534387, 938227]
business : 1374404911, 164, 2, [374270, 938227]
business : 3529203340, 50, 2, [186761, 374270]
business : 8294701945, 116, 2, [374270, 417311]
economy : 3208121527, 78, 10, [534387, 417311]
economy : 1917008058, 109, 4, [960061, 761672]
business : 8332109420, 138, 3, [186761, 938227]
economy : 6013999944, 195, 2, [534387, 863529]
economy : 8493512786, 62, 1, [842825, 863529]
economy : 9461430465, 71, 4, [938227, 842825]
economy : 6278347942, 50, 6, [381962, 374270]
economy : 5811079535, 167, 2, [842825, 186761]
economy : 1251011621, 67, 5, [838640, 863529]
economy : 6492868757, 63, 2, [772123, 938227]
business : 7960628308, 125, 2, [418344, 863529]
economy : 4180486013, 97, 5, [417311, 186761]
economy : 2876970763, 60, 2, [772123, 374270]
economy : 7243071183, 129, 7, [381962, 761672]
economy : 1729831023, 93, 1, [772123, 761672]
economy : 8394586047, 119, 3, [534387, 761672]
business : 2339589830, 112, 1, [938227, 374270]
economy : 5905235270, 74, 5, [417311, 938227]
economy : 1063167170, 176, 4, [960061, 863529]
economy : 5248436630, 63, 0, [534387, 772123]
economy : 6831628434, 140, 2, [863529, 418344]
economy : 4935708224, 147, 1, [842825, 761672]
economy : 2289289776, 61, 6, [186761, 842825]
economy : 1169319551, 93, 1, [838640, 863529]
economy : 2502739384, 138, 0, [417311, 842825]
economy : 3869820397, 74, 1, [418344, 838640]
economy : 8900425909, 63, 1, [417311, 534387]
economy : 2887121054, 81, 2, [842825, 863529]
business : 2951049858, 166, 6, [842825, 960061]
economy : 5515462784, 79, 2, [772123, 374270]
business : 1646120440, 73, 1, [374270, 381962]
economy : 7590401519, 74, 0, [838640, 418344]
business : 5424777543, 120, 0, [863529, 374270]
business : 1788570479, 76, 2, [761672, 863529]
economy : 2733538778, 148, 1, [938227, 761672]
business : 4727475318, 68, 4, [418344, 863529]
economy : 2833799841, 54, 1, [838640, 938227]
business : 4936841157, 68, 1, [381962, 838640]
economy : 4447558728, 68, 9, [938227, 863529]
business : 1589806202, 135, 6, [186761, 417311]
economy : 2538899772, 189, 1, [960061, 772123]
business : 5078411841, 88, 8, [186761, 381962]
business : 4850842275, 113, 5, [842825, 772123]
business : 3244293598, 102, 0, [863529, 838640]
business : 6094205581, 193, 2, [418344, 381962]
economy : 5956591530, 196, 1, [417311, 842825]
economy : 6598503119, 71, 2, [761672, 960061]
economy : 5854308165, 175, 3, [863529, 417311]
business : 6910464613, 184, 2, [838640, 381962]
economy : 2881182288, 142, 2, [838640, 186761]
economy : 5043607222, 168, 1, [863529, 186761]
economy : 1218172410, 100, 3, [418344, 186761]
economy : 5644268671, 173, 1, [938227, 960061]
business : 6240048027, 90, 3, [838640, 186761]
economy : 8518271677, 55, 2, [418344, 960061]
economy : 1246483816, 78, 1, [938227, 761672]
business : 4841182280, 198, 5, [381962, 938227]
economy : 5918836695, 180, 2, [186761, 417311]
business : 7211714715, 79, 2, [186761, 863529]
economy : 6692528912, 128, 3, [960061, 838640]
business : 3752631276, 118, 1, [938227, 534387]
business : 9877474324, 107, 5, [534387, 417311]
economy : 1901261158, 138, 0, [417311, 761672]
economy : 7079051945, 196, 2, [534387, 863529]
economy : 6229377958, 168, 3, [960061, 772123]
business : 8891471592, 41, 1, [418344, 761672]
business : 2605402447, 49, 0, [534387, 761672]
business : 6666475671, 141, 4, [186761, 960061]
economy : 5301106186, 59, 2, [838640, 938227]
economy : 5263306101, 184, 1, [186761, 772123]
economy : 8108548007, 74, 0, [863529, 418344]
economy : 3045062283, 61, 4, [418344, 842825]
economy : 8508370205, 92, 1, [938227, 381962]
economy : 9883106871, 162, 2, [863529, 772123]
business : 1697122193, 186, 2, [418344, 381962]
business : 4221216935, 130, 3, [960061, 838640]
economy : 6523352592, 145, 3, [938227, 863529]
business : 8836113033, 122, 2, [842825, 381962]
economy : 6999550945, 45, 2, [418344, 863529]
economy : 8753420811, 97, 0, [381962, 186761]
economy : 9449022166, 132, 1, [374270, 417311]
economy : 9245519313, 179, 1, [960061, 186761]
economy : 4527282516, 198, 5, [186761, 417311]
economy : 9090727707, 98, 2, [838640, 374270]
business : 6677921592, 89, 2, [842825, 863529]
economy : 1224791366, 116, 1, [418344, 186761]
economy : 7522236211, 186, 1, [761672, 838640]
economy : 5311422049, 91, 2, [772123, 838640]
business : 8156010732, 60, 1, [761672, 374270]
economy : 2665277123, 142, 2, [534387, 418344]
economy : 1551320017, 158, 0, [842825, 761672]
economy : 4948374699, 45, 3, [374270, 842825]
economy : 6395010779, 174, 0, [418344, 381962]
business : 6545196567, 63, 2, [772123, 381962]
economy : 6463049087, 104, 2, [960061, 418344]
economy : 6587791220, 168, 2, [838640, 761672]
economy : 1786606945, 50, 2, [960061, 381962]
business : 3687273644, 184, 2, [186761, 374270]
business : 1504131083, 59, 2, [534387, 417311]
business : 3391189004, 189, 2, [938227, 417311]
economy : 6331669771, 165, 2, [186761, 418344]
economy : 3369843638, 135, 2, [381962, 418344]
economy : 5045024105, 51, 7, [418344, 960061]
economy : 9010496260, 149, 3, [417311, 186761]
economy : 8390577601, 148, 1, [381962, 772123]
economy : 8871352237, 89, 1, [960061, 381962]
economy : 4179705776, 63, 2, [381962, 863529]
business : 1723931723, 59, 1, [772123, 938227]
economy : 1559659989, 89, 0, [381962, 772123]
economy : 5751644401, 138, 1, [186761, 863529]
economy : 4453031345, 199, 3, [838640, 863529]
economy : 9504749572, 99, 1, [534387, 772123]
economy : 6211824641, 72, 5, [772123, 938227]
economy : 5729605833, 91, 2, [374270, 381962]
economy : 4047120904, 65, 1, [842825, 863529]
business : 2224230499, 163, 1, [772123, 374270]
economy : 6046684059, 199, 1, [772123, 417311]
business : 8495910169, 50, 1, [534387, 838640]
economy : 3856214984, 107, 2, [761672, 418344]
business : 5304811766, 59, 0, [863529, 186761]
economy : 3926297326, 122, 6, [418344, 417311]
economy : 1088174815, 121, 0, [381962, 534387]
economy : 7771837605, 58, 1, [374270, 417311]
economy : 1554242186, 96, 3, [418344, 838640]
economy : 4611585621, 148, 1, [417311, 842825]
economy : 8767426669, 200, 9, [381962, 938227]
economy : 9518438294, 43, 2, [960061, 772123]
economy : 5934845183, 151, 0, [534387, 374270]
economy : 2535603089, 116, 1, [960061, 842825]
business : 2070323215, 42, 4, [842825, 417311]
economy : 2250404261, 66, 3, [960061, 761672]
economy : 6233548980, 104, 1, [842825, 381962]
business : 3107296834, 162, 1, [772123, 418344]
business : 3067578183, 150, 3, [960061, 418344]
business : 8702421246, 163, 1, [838640, 761672]
economy : 9449349824, 65, 0, [534387, 374270]
business : 9690152092, 86, 4, [960061, 772123]
business : 6470040814, 190, 2, [938227, 534387]
economy : 2775376611, 55, 2, [838640, 374270]
economy : 4345121133, 167, 3, [772123, 761672]
economy : 7858889297, 170, 1, [186761, 863529]
economy : 2266470340, 197, 2, [761672, 842825]
economy : 6531916847, 56, 2, [417311, 534387]
economy : 4476869294, 143, 6, [960061, 417311]
economy : 1243966547, 110, 0, [534387, 938227]
business : 1201000254, 166, 6, [842825, 772123]
economy : 5208294581, 141, 0, [418344, 761672]
economy : 9378283884, 185, 10, [381962, 863529]
economy : 7557679364, 99, 6, [418344, 838640]
business : 5618804907, 75, 1, [418344, 838640]
business : 7136778306, 87, 1, [842825, 417311]
business : 1732263503, 200, 8, [863529, 186761]
economy : 5889966822, 113, 1, [938227, 534387]
business : 4313895921, 130, 0, [761672, 938227]
economy : 5552663463, 78, 4, [186761, 838640]
economy : 3037600670, 54, 5, [417311, 534387]
economy : 3638285942, 194, 2, [772123, 842825]
economy : 5528177064, 96, 1, [863529, 960061]
economy : 8184453391, 128, 1, [534387, 417311]
business : 3474573404, 163, 2, [761672, 842825]
economy : 3402075514, 63, 8, [417311, 960061]
business : 9837225048, 152, 1, [381962, 960061]
business : 6636435374, 162, 1, [417311, 842825]
business : 7590668555, 149, 1, [838640, 186761]
economy : 7442271581, 51, 2, [838640, 842825]
business : 9403483202, 64, 2, [761672, 534387]
economy : 4546140317, 48, 2, [772123, 938227]
business : 8461751540, 99, 1, [960061, 534387]
economy : 7285914348, 99, 2, [772123, 863529]
economy : 9450558446, 105, 8, [374270, 772123]
economy : 4329494072, 170, 1, [381962, 960061]
business : 5808784064, 140, 1, [772123, 863529]
economy : 3507769935, 104, 2, [417311, 534387]
economy : 7159068267, 70, 1, [418344, 838640]
business : 1674579983, 132, 2, [418344, 381962]
economy : 3081135055, 78, 2, [418344, 960061]
economy : 5409080133, 157, 3, [186761, 534387]
economy : 9596425123, 196, 1, [761672, 534387]
business : 9981110657, 89, 4, [863529, 761672]
economy : 4476932338, 181, 1, [863529, 761672]
economy : 6082856796, 74, 2, [374270, 842825]
economy : 7722388418, 138, 1, [381962, 863529]
economy : 6892922262, 99, 0, [960061, 838640]
economy : 3114145361, 192, 10, [761672, 381962]
economy : 7359201699, 127, 2, [842825, 960061]
economy : 2619044090, 143, 1, [761672, 418344]
economy : 3908061798, 150, 2, [842825, 938227]
economy : 8388466817, 172, 0, [417311, 838640]
economy : 4814375579, 57, 1, [838640, 772123]
economy : 2812297036, 68, 0, [381962, 842825]
business : 9463331153, 148, 1, [761672, 772123]
economy : 2320227023, 147, 2, [534387, 838640]
economy : 6004865002, 188, 1, [838640, 417311]
business : 9483555913, 187, 0, [374270, 186761]
economy : 8458419495, 125, 3, [938227, 842825]
business : 1094726255, 53, 2, [842825, 863529]
business : 6450410300, 174, 0, [960061, 938227]
economy : 5832482140, 56, 3, [863529, 761672]
business : 5936144981, 84, 0, [186761, 417311]
economy : 7662845837, 163, 1, [381962, 418344]
economy : 8525206889, 62, 1, [863529, 761672]
economy : 4535389720, 111, 7, [838640, 761672]
economy : 1413542681, 105, 3, [838640, 960061]
economy : 2939817931, 119, 4, [417311, 772123]
economy : 3633407887, 69, 2, [381962, 838640]
business : 4167153670, 60, 2, [374270, 863529]
business : 7488448573, 172, 1, [842825, 381962]
economy : 6645083102, 64, 0, [960061, 417311]
business : 3017047878, 162, 0, [418344, 838640]
economy : 6978813737, 46, 0, [381962, 761672]
economy : 8622147675, 159, 1, [761672, 772123]
economy : 4638545343, 44, 4, [838640, 186761]
economy : 4639508146, 149, 2, [960061, 938227]
economy : 5203931642, 196, 2, [761672, 842825]
economy : 4682973490, 51, 1, [186761, 418344]
business : 3450551470, 157, 2, [374270, 772123]
business : 3083042540, 98, 3, [938227, 417311]
business : 8346660947, 185, 3, [381962, 374270]
business : 8695965071, 168, 2, [418344, 534387]
business : 9440987270, 82, 1, [418344, 381962]
economy : 9021653933, 177, 9, [772123, 863529]
business : 2505886104, 65, 0, [838640, 374270]
business : 3848882163, 62, 1, [381962, 842825]
business : 2010071759, 119, 1, [863529, 534387]
economy : 5304837543, 48, 7, [863529, 960061]
business : 7270044305, 50, 1, [186761, 842825]
economy : 1426481219, 130, 2, [534387, 374270]
business : 5059265316, 61, 1, [186761, 761672]
economy : 3283009088, 132, 0, [772123, 534387]
business : 4551389282, 55, 2, [960061, 186761]
economy : 3725864074, 77, 3, [417311, 960061]
economy : 5732317927, 54, 2, [842825, 417311]
business : 7854787862, 139, 2, [960061, 838640]
business : 4832892650, 154, 5, [938227, 186761]
economy : 1781699601, 97, 1, [417311, 938227]
business : 9476183241, 194, 3, [418344, 381962]
business : 8830814598, 167, 1, [418344, 381962]
business : 5669501175, 180, 2, [842825, 960061]
economy : 1400251396, 43, 1, [772123, 863529]
economy : 7672811654, 178, 0, [186761, 842825]
business : 6152575166, 115, 7, [938227, 374270]
economy : 9441001952, 154, 2, [938227, 761672]
economy : 4864432065, 82, 2, [838640, 960061]
economy : 1367877561, 59, 2, [534387, 186761]
economy : 4205397496, 52, 2, [761672, 418344]
economy : 3585660239, 101, 0, [417311, 381962]
economy : 7284358494, 119, 2, [534387, 374270]
economy : 8851123306, 41, 5, [772123, 761672]
business : 6964357516, 111, 1, [186761, 842825]
economy : 5015290184, 189, 6, [761672, 772123]
business : 1836141205, 116, 0, [374270, 381962]
economy : 1343122901, 63, 4, [938227, 960061]
economy : 7077541426, 134, 6, [381962, 534387]
business : 4136549794, 109, 0, [772123, 186761]
economy : 4577820732, 108, 5, [374270, 772123]
economy : 1171626064, 59, 2, [417311, 761672]
economy : 4710678418, 89, 0, [381962, 838640]
economy : 3849998196, 121, 1, [761672, 418344]
economy : 5466398258, 98, 8, [761672, 863529]
economy : 9547854996, 166, 1, [381962, 863529]
economy : 8053996286, 119, 3, [381962, 938227]
business : 1326382935, 116, 2, [418344, 772123]
economy : 3655348719, 199, 5, [374270, 842825]
economy : 7237124297, 109, 0, [772123, 938227]
business : 4449375424, 181, 2, [761672, 938227]
economy : 1558753947, 51, 1, [534387, 186761]
economy : 4391196437, 74, 1, [374270, 938227]
business : 2555736857, 66, 1, [418344, 842825]
economy : 4725906473, 83, 1, [417311, 761672]
economy : 2084391097, 90, 8, [381962, 186761]
business : 4926569335, 176, 2, [838640, 761672]
economy : 2753599249, 96, 0, [938227, 863529]
economy : 6295041035, 84, 5, [761672, 534387]
business : 7780378288, 152, 2, [381962, 418344]
economy : 6849103260, 82, 2, [418344, 838640]
economy : 6441797422, 43, 0, [534387, 938227]
economy : 5165624819, 118, 6, [381962, 186761]
business : 7721388544, 155, 1, [186761, 838640]
economy : 8151440368, 126, 1, [186761, 842825]
economy : 6110559221, 166, 2, [417311, 418344]
economy : 7448454351, 71, 2, [842825, 418344]
economy : 6376953765, 185, 1, [761672, 186761]
economy : 3514453748, 56, 0, [417311, 938227]
business : 4531066179, 43, 2, [381962, 838640]
economy : 4476578380, 91, 1, [374270, 960061]
business : 6070877432, 84, 4, [186761, 960061]
economy : 8089229953, 104, 7, [772123, 417311]
business : 8497387276, 137, 2, [186761, 838640]
economy : 8429311447, 185, 0, [418344, 960061]
economy : 9659653470, 100, 2, [534387, 842825]
economy : 6574871425, 67, 2, [772123, 374270]
economy : 9837539627, 81, 2, [381962, 374270]
economy : 2239693875, 189, 1, [772123, 842825]
economy : 7833899262, 127, 4, [772123, 938227]
economy : 1014226161, 93, 4, [838640, 381962]
economy : 4226207196, 193, 2, [772123, 938227]
economy : 9713995035, 197, 1, [960061, 417311]
economy : 5246455788, 116, 0, [863529, 186761]
economy : 4049228892, 171, 1, [838640, 772123]
business : 6392830020, 78, 1, [772123, 938227]
business : 8207926009, 55, 4, [186761, 838640]
economy : 1051268363, 95, 10, [381962, 418344]
economy : 5629093243, 121, 1, [418344, 534387]
business : 9719669562, 148, 1, [761672, 960061]
economy : 1234102302, 70, 1, [381962, 960061]
economy : 5210002721, 137, 5, [534387, 772123]
economy : 6958071233, 200, 1, [374270, 417311]
economy : 9945368627, 157, 1, [838640, 381962]
economy : 5971788225, 119, 2, [842825, 761672]
economy : 1819052104, 106, 0, [381962, 534387]
business : 6867413926, 126, 0, [374270, 772123]
economy : 8770729558, 140, 1, [374270, 761672]
economy : 8945950102, 150, 1, [534387, 374270]
business : 2220559863, 170, 1, [960061, 381962]
economy : 8940295820, 65, 1, [534387, 761672]
economy : 8452129867, 103, 2, [761672, 842825]
economy : 5101534166, 144, 8, [842825, 838640]
economy : 7087594557, 156, 0, [186761, 842825]
business : 8530688922, 135, 4, [534387, 863529]
economy : 2641189838, 127, 2, [842825, 381962]
economy : 9205375018, 151, 9, [417311, 772123]
economy : 8492047368, 86, 2, [842825, 418344]
economy : 8419568635, 44, 0, [863529, 186761]
economy : 8550519113, 188, 1, [960061, 863529]
economy : 5342574369, 168, 2, [938227, 374270]
economy : 5205883824, 134, 1, [186761, 418344]
business : 6248756106, 143, 2, [863529, 761672]
economy : 1203379463, 119, 3, [534387, 960061]
economy : 5283383840, 141, 2, [761672, 374270]
economy : 3767038048, 128, 0, [761672, 534387]
economy : 3183604480, 149, 3, [417311, 534387]
business : 2257180188, 111, 0, [960061, 863529]
economy : 2258943326, 159, 3, [417311, 863529]
business : 4309219402, 112, 1, [863529, 418344]
economy : 6797789923, 100, 1, [960061, 418344]
economy : 1781931591, 156, 2, [938227, 374270]
business : 8626146832, 129, 2, [842825, 863529]
business : 8731724450, 48, 2, [838640, 418344]
economy : 9999391273, 163, 0, [381962, 186761]
economy : 3535520870, 92, 1, [842825, 863529]
business : 1699663297, 138, 10, [938227, 417311]
economy : 6401588290, 93, 0, [374270, 417311]
economy : 1960579264, 57, 1, [761672, 938227]
economy : 6494704071, 118, 10, [772123, 838640]
business : 3652317067, 60, 1, [417311, 960061]
first : 9871459068, 107, 1, [838640, 863529]
economy : 9972927544, 54, 0, [761672, 186761]
economy : 3947473408, 183, 1, [863529, 838640]
economy : 8759271199, 88, 3, [381962, 838640]
business : 2241904031, 142, 4, [381962, 842825]
business : 8925105546, 104, 8, [761672, 772123]
economy : 1296911494, 82, 0, [863529, 838640]
economy : 6637140901, 106, 3, [374270, 417311]
business : 8909351230, 183, 4, [417311, 381962]
economy : 1638125118, 179, 0, [960061, 186761]
economy : 1001907391, 58, 2, [842825, 381962]
economy : 8036009724, 110, 2, [960061, 418344]
economy : 9216134401, 42, 2, [863529, 418344]
economy : 5957682632, 44, 3, [186761, 761672]
economy : 3017343628, 134, 1, [938227, 381962]
economy : 8812248460, 106, 1, [960061, 761672]
economy : 5135178702, 138, 1, [772123, 534387]
economy : 5634668015, 166, 0, [938227, 863529]
economy : 1539084090, 63, 8, [381962, 374270]
economy : 3499729650, 182, 0, [838640, 863529]
business : 1230872973, 165, 0, [417311, 938227]
business : 3765960284, 179, 1, [772123, 417311]
economy : 7843241389, 83, 1, [842825, 960061]
economy : 9977022266, 66, 1, [772123, 761672]
economy : 4113531200, 90, 2, [842825, 186761]
economy : 4719388825, 54, 1, [417311, 418344]
business : 5038179498, 176, 0, [186761, 374270]
business : 6154924409, 150, 10, [838640, 381962]
economy : 5937412423, 97, 6, [863529, 842825]
business : 3804772620, 185, 1, [534387, 842825]
economy : 6199123143, 47, 1, [842825, 838640]
economy : 5452022424, 177, 1, [842825, 186761]
economy : 4440039148, 120, 5, [417311, 418344]
economy : 6814961230, 123, 2, [534387, 417311]
economy : 6197538971, 107, 0, [960061, 938227]
economy : 1726563061, 176, 3, [418344, 772123]
economy : 2020200771, 122, 0, [186761, 838640]
economy : 5460661005, 153, 0, [417311, 534387]
economy : 5842537498, 124, 7, [863529, 374270]
economy : 2936450400, 40, 1, [374270, 960061]
economy : 2773362593, 172, 1, [418344, 374270]
economy : 4246991561, 85, 0, [938227, 772123]
economy : 5756942800, 66, 1, [960061, 772123]
business : 7972648983, 193, 1, [374270, 842825]
economy : 9540499642, 133, 2, [842825, 374270]
economy : 2450595140, 112, 0, [938227, 772123]
economy : 2530452032, 189, 1, [418344, 534387]
economy : 7497089211, 95, 1, [772123, 374270]
business : 3674588163, 67, 4, [381962, 842825]
