5 144 2928
12330 4932 9450 122940 4360
hub : 118815, 10198, 4722, 39.38, 162300, 3
economy : 3821610672, 106, 2, [535877, 664949]
economy : 6018244220, 127, 1, [505609, 598151]
economy : 3348641937, 187, 1, [110455, 598151]
business : 1074507996, 105, 2, [522419, 110455]
business : 1075940211, 113, 2, [785484, 535877]
economy : 1585243196, 73, 1, [478446, 110455]
economy : 6802299074, 130, 1, [478446, 707174]
economy : 7987421189, 47, 2, [707174, 110455]
economy : 6698465010, 155, 1, [224063, 707174]
economy : 2481833589, 47, 5, [707174, 664949]
economy : 1726931673, 161, 3, [478446, 146273]
business : 4605429465, 79, 2, [664949, 478446]
economy : 5149606634, 147, 3, [146273, 598151]
economy : 9311728882, 124, 1, [110455, 224063]
business : 5132670933, 116, 1, [110455, 246253]
economy : 7054163635, 197, 2, [246253, 146273]
economy : 3634091845, 58, 0, [453718, 224063]
economy : 8290105651, 154, 1, [785484, 535877]
economy : 9740477968, 172, 3, [110455, 246253]
economy : 6105573430, 119, 2, [664949, 775884]
economy : 3163164320, 73, 3, [118815, 598151]
business : 6215467541, 132, 3, [785484, 775884]
economy : 1215741571, 82, 1, [785484, 707174]
economy : 9647564116, 164, 1, [664949, 118815]
economy : 6478521867, 187, 1, [707174, 598151]
business : 7077600219, 130, 1, [118815, 598151]
business : 6711934043, 192, 1, [224063, 246253]
economy : 9182044331, 171, 4, [478446, 707174]
economy : 9504316770, 195, 1, [224063, 146273]
economy : 1449881489, 157, 3, [664949, 110455]
business : 9730399520, 45, 2, [598151, 707174]
business : 3431752894, 122, 6, [478446, 707174]
economy : 4524493781, 195, 1, [505609, 118815]
economy : 4070483142, 98, 0, [224063, 707174]
business : 4609865004, 99, 1, [224063, 246253]
economy : 1977285862, 131, 6, [224063, 453718]
economy : 9934101223, 159, 1, [535877, 505609]
economy : 7303359780, 73, 4, [453718, 664949]
economy : 9720744290, 148, 0, [707174, 110455]
economy : 3188192266, 68, 0, [478446, 535877]
economy : 3679249617, 100, 0, [535877, 707174]
economy : 7805490738, 95, 1, [775884, 478446]
economy : 2622898645, 144, 1, [785484, 505609]
business : 3987739220, 121, 0, [224063, 785484]
business : 5572723948, 53, 4, [598151, 246253]
economy : 8526591953, 111, 0, [664949, 598151]
business : 8153570616, 67, 3, [453718, 785484]
economy : 6676454783, 192, 0, [505609, 146273]
economy : 7211715895, 181, 2, [707174, 505609]
economy : 7786085954, 80, 1, [785484, 110455]
economy : 5815634944, 63, 2, [453718, 246253]
economy : 9859015319, 194, 2, [118815, 522419]
economy : 8654617070, 196, 3, [110455, 598151]
economy : 2658491874, 131, 8, [453718, 224063]
economy : 4745807097, 100, 2, [146273, 505609]
business : 7132357971, 164, 1, [505609, 146273]
economy : 1340479790, 108, 6, [535877, 224063]
business : 1438970609, 52, 6, [707174, 535877]
economy : 4583681216, 107, 0, [707174, 118815]
economy : 9292955771, 101, 2, [598151, 146273]
economy : 1627002920, 61, 1, [522419, 598151]
economy : 6733605868, 94, 2, [707174, 453718]
economy : 9583911310, 141, 2, [522419, 118815]
economy : 2183126747, 192, 1, [598151, 785484]
business : 7651156276, 135, 9, [775884, 118815]
economy : 1548411501, 89, 0, [664949, 775884]
economy : 2063189027, 170, 2, [522419, 707174]
economy : 3231333585, 188, 3, [224063, 664949]
business : 3179268268, 171, 0, [118815, 224063]
economy : 6729951056, 161, 2, [664949, 478446]
business : 6316148921, 68, 1, [598151, 224063]
business : 2099333469, 66, 5, [224063, 146273]
economy : 9886023810, 44, 1, [505609, 246253]
economy : 4712947065, 75, 1, [522419, 707174]
business : 9584681693, 158, 1, [785484, 110455]
economy : 5416176557, 166, 3, [478446, 707174]
business : 1614347844, 46, 2, [505609, 522419]
economy : 2550221138, 115, 1, [110455, 707174]
economy : 2386105358, 68, 1, [478446, 505609]
economy : 9115989468, 50, 1, [224063, 505609]
business : 3104867062, 180, 4, [505609, 224063]
economy : 6348723078, 67, 1, [535877, 707174]
economy : 4567166513, 198, 2, [110455, 598151]
economy : 4342818174, 159, 1, [775884, 118815]
business : 3933907737, 163, 5, [224063, 146273]
business : 9819618332, 149, 3, [146273, 522419]
business : 5036668116, 67, 1, [118815, 224063]
economy : 7085060512, 71, 0, [664949, 110455]
business : 9337494264, 54, 1, [707174, 224063]
economy : 3977051375, 168, 2, [146273, 598151]
business : 3517998111, 79, 1, [598151, 118815]
economy : 6467321568, 129, 3, [224063, 535877]
economy : 5210762552, 148, 1, [505609, 598151]
business : 5510362865, 173, 2, [664949, 775884]
economy : 7414642806, 169, 8, [246253, 478446]
economy : 3840028421, 47, 2, [535877, 598151]
business : 5694327896, 83, 0, [522419, 535877]
economy : 5683800374, 59, 2, [478446, 522419]
economy : 1212670874, 51, 0, [664949, 118815]
business : 2238625185, 115, 2, [775884, 598151]
business : 7906688825, 81, 5, [478446, 146273]
economy : 5256080329, 94, 1, [146273, 478446]
business : 4129546749, 102, 1, [522419, 224063]
economy : 8662667064, 171, 1, [246253, 478446]
economy : 1805286012, 170, 3, [146273, 522419]
business : 1650629577, 174, 2, [522419, 505609]
economy : 2314773950, 156, 2, [110455, 535877]
business : 7809518552, 189, 5, [118815, 664949]
economy : 6608913437, 61, 1, [224063, 775884]
economy : 9690316434, 107, 5, [224063, 598151]
economy : 3420144989, 133, 1, [246253, 453718]
economy : 9495273908, 42, 2, [453718, 110455]
economy : 2841739974, 187, 1, [453718, 478446]
economy : 5551601169, 170, 1, [478446, 453718]
economy : 2777181681, 54, 1, [522419, 146273]
economy : 7550558274, 114, 2, [664949, 535877]
business : 1389880698, 183, 10, [535877, 118815]
business : 5360003375, 198, 1, [598151, 453718]
economy : 6402552988, 56, 1, [505609, 598151]
economy : 3438244072, 94, 1, [522419, 110455]
business : 7564644686, 159, 0, [775884, 478446]
economy : 5369780928, 80, 2, [224063, 246253]
economy : 5965940399, 102, 3, [146273, 110455]
economy : 3519916110, 66, 2, [707174, 146273]
economy : 7342421834, 93, 2, [785484, 598151]
business : 7471056516, 73, 2, [146273, 110455]
economy : 5467550766, 76, 0, [775884, 110455]
economy : 7186977859, 190, 3, [224063, 664949]
economy : 9350531895, 86, 4, [664949, 522419]
economy : 2134497800, 185, 2, [505609, 246253]
business : 1649081364, 140, 1, [785484, 110455]
business : 2486578822, 63, 0, [505609, 522419]
business : 3019981744, 190, 3, [535877, 246253]
business : 6450336212, 101, 1, [246253, 224063]
economy : 5312188921, 198, 1, [110455, 522419]
economy : 1989296164, 121, 1, [775884, 522419]
economy : 8154023505, 150, 1, [146273, 110455]
economy : 1995069754, 172, 3, [118815, 246253]
business : 7148164364, 112, 1, [664949, 707174]
economy : 3221749404, 61, 2, [664949, 785484]
economy : 4312132266, 157, 0, [664949, 522419]
economy : 1842260672, 40, 3, [785484, 146273]
business : 7488996502, 46, 9, [224063, 118815]
business : 5066157768, 70, 5, [224063, 535877]
economy : 9299147322, 168, 3, [478446, 707174]
economy : 9037868195, 198, 4, [224063, 707174]
economy : 9084392041, 172, 1, [785484, 535877]
economy : 4885863357, 116, 1, [775884, 598151]
economy : 9748765273, 98, 0, [707174, 664949]
economy : 6488268024, 179, 9, [522419, 146273]
economy : 1284912317, 66, 4, [246253, 453718]
business : 8141048015, 42, 10, [453718, 118815]
economy : 2582940542, 90, 1, [522419, 246253]
economy : 4516066975, 61, 7, [118815, 522419]
economy : 2679846255, 92, 1, [535877, 246253]
economy : 3151190988, 125, 2, [664949, 110455]
economy : 6397969696, 42, 2, [246253, 535877]
economy : 6744752850, 190, 2, [505609, 118815]
business : 4308280560, 183, 0, [535877, 110455]
economy : 4339214098, 146, 2, [775884, 110455]
business : 1959863344, 101, 0, [118815, 535877]
business : 8141570678, 100, 0, [224063, 535877]
economy : 6091151137, 193, 0, [110455, 478446]
business : 7020446681, 104, 1, [453718, 785484]
economy : 4883500510, 85, 1, [775884, 478446]
economy : 3923626570, 64, 3, [118815, 453718]
economy : 8010632313, 136, 1, [505609, 598151]
economy : 4569331215, 199, 0, [110455, 664949]
business : 5730589783, 108, 1, [224063, 505609]
business : 1251271203, 134, 5, [146273, 505609]
economy : 3771731381, 199, 2, [118815, 453718]
economy : 2463203110, 162, 2, [522419, 598151]
economy : 6159999734, 61, 1, [664949, 522419]
business : 9695840916, 119, 2, [478446, 785484]
business : 1666223125, 51, 1, [146273, 505609]
economy : 6226243700, 42, 2, [522419, 246253]
economy : 4431918673, 54, 2, [707174, 246253]
economy : 6901018011, 79, 1, [246253, 224063]
economy : 8241271481, 73, 5, [224063, 110455]
business : 5008386061, 68, 1, [110455, 785484]
economy : 6863176883, 107, 3, [535877, 478446]
economy : 7454246896, 125, 8, [598151, 785484]
economy : 1084202178, 136, 5, [535877, 707174]
economy : 1230761796, 139, 0, [118815, 110455]
first : 3058742795, 157, 2, [478446, 598151]
business : 1718265967, 114, 2, [535877, 522419]
business : 5491285749, 126, 10, [110455, 775884]
economy : 1793643224, 143, 2, [535877, 224063]
economy : 9929282212, 40, 2, [246253, 522419]
economy : 3527944353, 60, 0, [146273, 453718]
economy : 2028097678, 183, 6, [118815, 775884]
economy : 1008259111, 86, 2, [707174, 522419]
economy : 7006187886, 188, 1, [707174, 775884]
economy : 4460982946, 194, 1, [598151, 707174]
business : 1366298638, 118, 1, [505609, 535877]
economy : 6647150023, 59, 3, [478446, 246253]
economy : 1792799678, 112, 0, [224063, 478446]
economy : 6866949722, 65, 1, [785484, 664949]
economy : 5042588761, 87, 2, [246253, 224063]
economy : 4518095470, 63, 7, [522419, 246253]
economy : 2081365278, 146, 2, [785484, 535877]
business : 3287110202, 183, 7, [505609, 110455]
business : 1686884430, 192, 1, [775884, 110455]
economy : 1451867008, 158, 10, [505609, 522419]
business : 8674935412, 101, 0, [110455, 664949]
economy : 7156966615, 70, 1, [146273, 664949]
economy : 8502580871, 144, 5, [775884, 246253]
business : 6575280230, 61, 1, [785484, 775884]
business : 1032689830, 67, 4, [453718, 707174]
economy : 8962506750, 183, 1, [453718, 664949]
economy : 1712724483, 114, 3, [478446, 775884]
business : 8325454880, 185, 3, [505609, 246253]
economy : 3460191931, 53, 0, [535877, 522419]
business : 2141622513, 120, 2, [598151, 118815]
business : 7758103653, 91, 1, [664949, 118815]
economy : 3355635515, 142, 0, [246253, 535877]
economy : 6364624225, 61, 1, [505609, 598151]
business : 9289406170, 42, 1, [522419, 110455]
business : 4301083008, 125, 3, [775884, 246253]
economy : 9591169388, 108, 1, [246253, 453718]
economy : 7451734117, 40, 0, [110455, 478446]
economy : 3511268923, 190, 9, [224063, 246253]
economy : 8146569979, 184, 3, [535877, 775884]
economy : 3925915833, 125, 9, [118815, 598151]
business : 9319167005, 114, 1, [707174, 246253]
economy : 1907648019, 110, 3, [505609, 535877]
economy : 6542530664, 173, 1, [505609, 478446]
economy : 2854500095, 107, 0, [535877, 598151]
economy : 4720433606, 178, 1, [224063, 535877]
business : 4362401161, 88, 9, [453718, 246253]
economy : 1491540206, 165, 0, [598151, 453718]
business : 2266917637, 115, 1, [598151, 505609]
economy : 2113647807, 124, 0, [246253, 146273]
business : 9988058682, 80, 1, [118815, 246253]
economy : 3108455949, 132, 2, [505609, 146273]
business : 7387531135, 187, 2, [118815, 224063]
business : 3131062064, 103, 8, [522419, 785484]
economy : 3232505055, 146, 1, [478446, 505609]
economy : 3645861136, 113, 1, [535877, 224063]
economy : 9850253875, 52, 1, [598151, 522419]
first : 5399643281, 132, 1, [505609, 146273]
economy : 4907229203, 49, 0, [246253, 707174]
economy : 3055647470, 74, 9, [664949, 224063]
economy : 4893864903, 190, 4, [453718, 707174]
business : 7557969579, 119, 2, [146273, 478446]
economy : 8223499662, 120, 6, [785484, 246253]
economy : 4242833270, 146, 1, [110455, 118815]
business : 9181230749, 71, 6, [453718, 246253]
economy : 2971579800, 94, 1, [146273, 522419]
economy : 9046895711, 164, 0, [146273, 224063]
economy : 8043806060, 71, 1, [785484, 118815]
economy : 1271373896, 75, 2, [110455, 775884]
economy : 6925329411, 183, 2, [118815, 110455]
economy : 8466224278, 149, 4, [785484, 707174]
business : 3811119623, 88, 2, [664949, 707174]
business : 8437646427, 110, 4, [478446, 110455]
economy : 9208469571, 73, 1, [535877, 453718]
business : 9448827034, 40, 1, [146273, 224063]
economy : 6959368697, 140, 1, [505609, 118815]
economy : 4495379322, 172, 2, [707174, 775884]
business : 5134493482, 63, 2, [453718, 246253]
economy : 6438991340, 62, 6, [775884, 535877]
economy : 2219677605, 122, 3, [110455, 522419]
business : 6073917938, 152, 5, [785484, 118815]
economy : 5625669124, 152, 3, [707174, 522419]
economy : 8474290725, 77, 3, [478446, 775884]
economy : 1800468734, 184, 2, [146273, 785484]
economy : 6390912198, 160, 1, [707174, 110455]
economy : 1051626784, 71, 1, [478446, 775884]
business : 2143273035, 71, 1, [110455, 246253]
economy : 6246031645, 132, 1, [224063, 598151]
economy : 9072546682, 156, 3, [478446, 224063]
economy : 6988615281, 40, 1, [246253, 118815]
business : 1556539990, 182, 3, [707174, 775884]
business : 1955738099, 188, 1, [224063, 246253]
economy : 2665973785, 103, 1, [505609, 598151]
economy : 1673713618, 90, 2, [110455, 664949]
economy : 9945825059, 56, 1, [785484, 775884]
business : 2193754069, 198, 2, [505609, 522419]
economy : 4731867344, 98, 1, [775884, 118815]
economy : 5374846326, 40, 0, [110455, 478446]
economy : 7975029290, 146, 6, [522419, 146273]
economy : 9928657569, 76, 1, [785484, 522419]
business : 5720944004, 116, 0, [146273, 522419]
business : 1250372811, 77, 3, [535877, 522419]
business : 5612376355, 163, 0, [478446, 453718]
economy : 3951067071, 194, 7, [785484, 505609]
business : 2371754755, 65, 1, [453718, 522419]
economy : 5723413457, 41, 2, [118815, 478446]
business : 4256932952, 162, 1, [246253, 146273]
business : 6815954814, 123, 1, [453718, 707174]
economy : 1767917882, 167, 3, [505609, 246253]
economy : 7548960517, 158, 3, [775884, 453718]
economy : 7568743494, 168, 1, [146273, 707174]
business : 8093430694, 41, 2, [598151, 775884]
business : 2252899720, 115, 2, [775884, 598151]
economy : 6737516847, 138, 1, [598151, 785484]
economy : 1562023447, 183, 3, [707174, 110455]
business : 7040312707, 143, 2, [118815, 224063]
economy : 3985411738, 144, 1, [535877, 224063]
economy : 5122384125, 61, 4, [110455, 707174]
economy : 9635821059, 188, 0, [118815, 453718]
business : 5827880297, 196, 3, [224063, 535877]
economy : 9200428739, 55, 2, [505609, 775884]
economy : 3058899417, 68, 5, [775884, 246253]
economy : 3720074610, 146, 6, [785484, 505609]
economy : 3716427226, 114, 2, [146273, 785484]
economy : 3143538074, 118, 1, [664949, 707174]
economy : 3466339964, 186, 5, [535877, 110455]
business : 3673399393, 52, 1, [598151, 664949]
business : 6711913652, 87, 7, [478446, 118815]
economy : 3906064359, 184, 2, [505609, 453718]
economy : 1435041440, 117, 0, [707174, 118815]
economy : 9013536882, 111, 0, [224063, 775884]
business : 8810965576, 52, 5, [707174, 664949]
economy : 1598385889, 47, 4, [110455, 775884]
economy : 6527204405, 195, 9, [453718, 785484]
economy : 2158303206, 177, 1, [785484, 505609]
economy : 1755560924, 111, 2, [785484, 118815]
economy : 3209201238, 120, 0, [478446, 110455]
business : 9645322759, 101, 2, [118815, 522419]
economy : 3120382652, 194, 3, [118815, 505609]
economy : 2227933095, 186, 2, [598151, 110455]
economy : 9188074370, 99, 0, [453718, 775884]
economy : 3899167370, 97, 0, [664949, 505609]
business : 6550837146, 108, 4, [707174, 522419]
economy : 6750823971, 45, 1, [224063, 146273]
economy : 7295638461, 195, 1, [664949, 535877]
economy : 4230283625, 58, 1, [453718, 110455]
economy : 2163995150, 176, 1, [146273, 110455]
business : 6926679037, 122, 2, [775884, 146273]
economy : 4038086355, 136, 3, [478446, 146273]
economy : 6748775390, 200, 1, [453718, 478446]
economy : 7113907201, 128, 0, [775884, 246253]
economy : 7217778116, 127, 3, [118815, 224063]
business : 3013667032, 68, 7, [224063, 118815]
economy : 1152415621, 60, 0, [664949, 146273]
economy : 7941329089, 190, 1, [224063, 246253]
economy : 6560560786, 147, 3, [535877, 110455]
business : 6560096975, 164, 1, [110455, 118815]
business : 8212075501, 65, 2, [146273, 110455]
economy : 7446319813, 151, 4, [246253, 535877]
business : 2648272004, 72, 0, [453718, 598151]
business : 1803388457, 109, 0, [453718, 505609]
business : 5075509311, 157, 3, [505609, 664949]
economy : 8043378446, 134, 1, [118815, 775884]
economy : 2640652049, 133, 1, [707174, 522419]
economy : 2245991092, 80, 0, [785484, 522419]
economy : 2748839295, 85, 2, [535877, 598151]
economy : 9981264527, 164, 1, [118815, 598151]
economy : 3154624032, 99, 2, [785484, 110455]
business : 4788149787, 189, 2, [598151, 775884]
economy : 3129858016, 51, 1, [707174, 522419]
economy : 6460344971, 135, 0, [146273, 522419]
economy : 3628607678, 99, 1, [118815, 146273]
business : 3305124297, 132, 10, [118815, 246253]
business : 6140915404, 112, 3, [118815, 775884]
business : 7216908833, 136, 1, [535877, 246253]
economy : 3000832546, 176, 2, [478446, 785484]
economy : 5632672519, 161, 0, [707174, 664949]
economy : 2698403259, 59, 4, [110455, 478446]
economy : 6647912779, 89, 4, [535877, 505609]
economy : 1452971620, 130, 1, [775884, 224063]
business : 3794247007, 138, 2, [478446, 664949]
economy : 5723586194, 126, 3, [775884, 785484]
economy : 1019197268, 96, 0, [453718, 598151]
economy : 3877338115, 119, 1, [118815, 535877]
business : 8613698963, 127, 8, [224063, 707174]
economy : 9503206750, 198, 3, [707174, 478446]
economy : 8995776766, 101, 1, [775884, 224063]
economy : 2425573509, 169, 6, [775884, 453718]
economy : 3338931089, 190, 0, [598151, 505609]
business : 4704234788, 188, 2, [785484, 598151]
economy : 5697340320, 125, 7, [224063, 522419]
economy : 6518372851, 197, 1, [505609, 478446]
economy : 7839306364, 87, 0, [224063, 598151]
economy : 5344369282, 104, 2, [110455, 775884]
business : 3974216093, 71, 1, [246253, 118815]
business : 4019047384, 168, 5, [707174, 110455]
economy : 2951730966, 145, 1, [224063, 707174]
economy : 9661043739, 160, 8, [522419, 707174]
economy : 8555107392, 141, 2, [505609, 535877]
first : 9320465169, 45, 2, [522419, 146273]
economy : 4616803035, 135, 1, [505609, 110455]
economy : 5550363396, 95, 2, [522419, 246253]
business : 1652998225, 173, 3, [224063, 246253]
economy : 8546575457, 163, 1, [110455, 664949]
economy : 3937988597, 56, 2, [535877, 598151]
business : 7779196389, 165, 6, [707174, 110455]
economy : 6811085984, 104, 3, [707174, 505609]
business : 9230672059, 125, 2, [146273, 707174]
business : 8127397866, 85, 2, [664949, 598151]
business : 7589638562, 132, 2, [110455, 246253]
economy : 2309152780, 143, 3, [110455, 775884]
business : 3770913284, 56, 9, [775884, 785484]
economy : 4902410180, 144, 4, [664949, 110455]
first : 3447019161, 138, 1, [598151, 775884]
economy : 6829398650, 50, 3, [598151, 785484]
economy : 2286442397, 87, 2, [224063, 246253]
business : 7422399405, 186, 1, [785484, 598151]
business : 2534786694, 51, 2, [118815, 522419]
economy : 5568023067, 178, 0, [775884, 146273]
economy : 2505575404, 195, 0, [453718, 598151]
economy : 5681593730, 193, 0, [453718, 118815]
business : 8290335623, 83, 2, [478446, 224063]
business : 8886867588, 134, 3, [146273, 598151]
economy : 5400663554, 154, 2, [505609, 453718]
economy : 4271604014, 157, 1, [478446, 785484]
economy : 9160273893, 95, 2, [224063, 707174]
business : 4754292026, 90, 1, [707174, 118815]
economy : 1831009006, 49, 1, [478446, 146273]
economy : 3266542016, 138, 2, [598151, 453718]
economy : 8533426410, 149, 2, [110455, 478446]
economy : 4437324633, 82, 4, [224063, 598151]
business : 9538329830, 117, 7, [598151, 453718]
economy : 1648179555, 52, 1, [110455, 478446]
business : 2216391485, 100, 2, [664949, 775884]
economy : 4892994442, 131, 3, [522419, 224063]
economy : 9053649059, 163, 0, [598151, 478446]
economy : 5405243815, 54, 1, [118815, 785484]
economy : 7822062864, 149, 5, [785484, 478446]
business : 9841615764, 141, 1, [598151, 775884]
business : 7007726577, 109, 2, [535877, 453718]
economy : 1133857742, 162, 1, [775884, 598151]
business : 9601729383, 188, 1, [775884, 522419]
business : 6851602882, 84, 2, [110455, 118815]
business : 1742052768, 73, 1, [478446, 453718]
economy : 3464537507, 86, 1, [664949, 535877]
economy : 5959885257, 177, 2, [453718, 505609]
economy : 3815701091, 83, 0, [598151, 707174]
economy : 3721964066, 80, 0, [775884, 707174]
economy : 6440305698, 150, 3, [246253, 478446]
economy : 1460115676, 88, 1, [598151, 224063]
business : 8605073052, 132, 4, [224063, 535877]
economy : 7801578388, 89, 2, [535877, 224063]
economy : 7810678500, 85, 2, [224063, 110455]
business : 4528040786, 100, 1, [535877, 522419]
business : 7871960905, 180, 1, [110455, 775884]
economy : 5638939558, 149, 1, [707174, 110455]
economy : 8655774280, 162, 2, [246253, 707174]
economy : 6909225780, 157, 2, [522419, 478446]
business : 6665591578, 96, 1, [118815, 505609]
economy : 5752080262, 83, 1, [707174, 110455]
business : 9691892773, 184, 2, [664949, 707174]
economy : 8748108400, 119, 0, [505609, 785484]
economy : 7802704588, 194, 1, [505609, 224063]
economy : 6288947856, 53, 0, [505609, 664949]
business : 7829888926, 49, 2, [775884, 522419]
economy : 4286162882, 112, 2, [146273, 110455]
business : 3797126753, 73, 3, [505609, 707174]
economy : 9175550213, 126, 6, [118815, 664949]
business : 2711892545, 66, 2, [453718, 775884]
economy : 4240750101, 174, 1, [522419, 478446]
economy : 6938374518, 163, 2, [478446, 505609]
business : 3215091225, 86, 0, [453718, 598151]
business : 3540023284, 87, 0, [246253, 535877]
business : 8746879066, 126, 9, [535877, 707174]
business : 5294092119, 137, 2, [707174, 453718]
business : 3105430467, 57, 0, [453718, 478446]
business : 2287391654, 44, 2, [505609, 110455]
business : 4043160943, 141, 0, [535877, 707174]
economy : 6257762351, 198, 1, [775884, 707174]
economy : 2907182623, 66, 7, [785484, 453718]
business : 5051149422, 107, 1, [598151, 707174]
economy : 5533054583, 98, 1, [246253, 535877]
business : 4153447951, 138, 5, [785484, 505609]
economy : 9618133864, 96, 4, [118815, 478446]
economy : 8748845748, 136, 2, [453718, 110455]
economy : 5101596569, 42, 10, [785484, 146273]
business : 6629664081, 103, 9, [522419, 224063]
economy : 8321383787, 119, 8, [785484, 598151]
economy : 7080217111, 80, 3, [522419, 478446]
economy : 8855592643, 81, 0, [598151, 785484]
economy : 5060014292, 72, 9, [224063, 598151]
economy : 9673917565, 67, 0, [118815, 246253]
economy : 8884201327, 73, 1, [146273, 118815]
business : 6751232824, 154, 8, [664949, 535877]
economy : 9844517086, 144, 10, [110455, 478446]
economy : 2936438637, 190, 8, [535877, 505609]
economy : 5721003681, 120, 2, [785484, 110455]
economy : 4167737622, 76, 8, [707174, 224063]
economy : 1451445808, 60, 2, [707174, 505609]
economy : 2037254747, 178, 8, [598151, 146273]
economy : 9024715054, 145, 2, [453718, 110455]
business : 3211716551, 76, 0, [478446, 505609]
business : 8685648005, 197, 3, [146273, 664949]
economy : 9204684138, 109, 7, [775884, 707174]
economy : 6062026078, 119, 0, [110455, 146273]
first : 1554164271, 89, 2, [246253, 146273]
business : 9457777580, 126, 1, [775884, 707174]
business : 1798648779, 129, 2, [453718, 664949]
economy : 3274026611, 82, 2, [505609, 478446]
economy : 2038007847, 188, 3, [118815, 505609]
economy : 7933546877, 54, 0, [522419, 775884]
economy : 2356869890, 142, 2, [246253, 146273]
economy : 8766447681, 84, 3, [118815, 522419]
economy : 5519145180, 170, 1, [110455, 664949]
economy : 5139741885, 124, 2, [598151, 224063]
business : 6281713341, 83, 2, [146273, 707174]
economy : 1148386542, 111, 2, [118815, 110455]
business : 9145540454, 57, 2, [146273, 535877]
economy : 3545166644, 193, 1, [785484, 224063]
economy : 8263958381, 50, 2, [785484, 453718]
business : 2488353818, 72, 2, [110455, 598151]
business : 7976628970, 84, 0, [522419, 535877]
economy : 9567041157, 196, 2, [246253, 453718]
business : 5244155439, 175, 0, [505609, 110455]
economy : 1089275020, 129, 2, [118815, 664949]
economy : 4178565126, 99, 2, [664949, 707174]
business : 9139316976, 186, 5, [478446, 522419]
economy : 1878607062, 118, 5, [775884, 118815]
business : 2793399476, 83, 3, [664949, 598151]
economy : 8028234283, 189, 0, [478446, 664949]
business : 7550000186, 170, 1, [146273, 110455]
business : 7166920881, 88, 3, [118815, 664949]
business : 5391042505, 112, 2, [224063, 453718]
economy : 1842518413, 44, 1, [246253, 478446]
economy : 3362792447, 181, 0, [775884, 785484]
business : 1768490477, 200, 1, [118815, 224063]
economy : 5453100128, 185, 1, [707174, 478446]
first : 3065425281, 96, 0, [478446, 535877]
economy : 7621602533, 156, 1, [522419, 478446]
economy : 2784297255, 193, 0, [785484, 598151]
economy : 4531060350, 79, 5, [664949, 246253]
business : 5502906428, 154, 0, [453718, 146273]
economy : 6605818226, 178, 1, [664949, 453718]
business : 8584155721, 137, 1, [707174, 118815]
economy : 8699354668, 115, 4, [535877, 246253]
economy : 4303240638, 60, 2, [118815, 146273]
business : 7745128528, 131, 1, [785484, 505609]
business : 6725503702, 149, 4, [522419, 453718]
economy : 9642604061, 171, 0, [246253, 664949]
economy : 1000801931, 95, 3, [535877, 453718]
economy : 9683665262, 83, 9, [785484, 664949]
economy : 7346298236, 110, 1, [785484, 453718]
economy : 1962484472, 103, 1, [224063, 453718]
economy : 8854421909, 192, 0, [224063, 664949]
business : 7631449056, 94, 5, [775884, 110455]
economy : 5969581048, 195, 3, [707174, 146273]
economy : 3229191481, 118, 5, [224063, 598151]
business : 3581009541, 97, 8, [224063, 707174]
business : 4604459926, 143, 6, [664949, 110455]
economy : 4010942509, 197, 1, [118815, 505609]
economy : 6419711700, 82, 8, [598151, 785484]
economy : 3216512528, 124, 2, [535877, 598151]
business : 5354309556, 122, 0, [118815, 453718]
economy : 6844392299, 155, 3, [775884, 522419]
economy : 1300130872, 46, 1, [110455, 535877]
economy : 1830523680, 108, 3, [535877, 453718]
economy : 9360083001, 170, 1, [707174, 118815]
economy : 3322228247, 95, 1, [478446, 224063]
business : 9091521027, 200, 2, [118815, 785484]
economy : 4723238130, 152, 2, [785484, 478446]
economy : 1305334774, 47, 2, [522419, 146273]
business : 8519409632, 150, 5, [785484, 598151]
economy : 8119352550, 59, 0, [246253, 453718]
economy : 2184440919, 74, 4, [453718, 775884]
economy : 7694112586, 113, 1, [522419, 598151]
economy : 5190104955, 115, 2, [224063, 522419]
economy : 4513124464, 119, 1, [598151, 785484]
economy : 5421069479, 192, 1, [453718, 246253]
economy : 6680322533, 157, 2, [110455, 775884]
economy : 1729283519, 78, 0, [598151, 775884]
business : 4865639226, 164, 1, [224063, 246253]
economy : 1753881706, 181, 2, [453718, 664949]
economy : 1116462699, 59, 1, [785484, 505609]
economy : 3828253780, 122, 2, [224063, 505609]
economy : 7467162825, 50, 2, [224063, 478446]
economy : 2761790130, 175, 0, [478446, 505609]
business : 8804530019, 108, 2, [664949, 478446]
economy : 3594272949, 130, 0, [707174, 785484]
economy : 8774347819, 186, 3, [478446, 598151]
economy : 8403592391, 49, 1, [118815, 535877]
business : 4223878312, 126, 0, [664949, 535877]
business : 7416159641, 165, 3, [146273, 478446]
business : 7480317546, 164, 1, [664949, 453718]
economy : 9488184099, 162, 1, [775884, 224063]
first : 4207211522, 69, 2, [453718, 707174]
business : 7738047418, 54, 4, [453718, 664949]
economy : 7178139591, 138, 1, [664949, 118815]
economy : 5280484474, 134, 1, [224063, 522419]
economy : 8778429442, 151, 3, [146273, 478446]
economy : 2016697152, 53, 3, [522419, 478446]
economy : 8629028203, 159, 2, [478446, 785484]
economy : 3779137007, 130, 5, [505609, 775884]
economy : 3624640270, 164, 8, [224063, 522419]
business : 2499695368, 170, 1, [535877, 664949]
economy : 6073347985, 69, 3, [775884, 598151]
business : 7059816470, 52, 6, [785484, 664949]
